#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B278C5
#Date Time: 2025-03-28 12:14:00.987
#Sample rate: 200Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Falling Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 500 mV
#Offset: 500 mV
#Symmetry: 1 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-20.48,0.006742833450548172,0.0001278283787973025
-20.475,0.00809157619545444,0.000469774174970586
-20.47,0.007417204823001613,0.0004697741749707415
-20.465,0.007417204823001613,0.0004697741749707415
-20.46,0.006742833450548172,0.0001278283787973025
-20.455,0.008091576195454748,0.0004697741749707415
-20.45,0.007417204823001613,0.0004697741749707415
-20.445,0.007417204823001613,0.0004697741749707415
-20.44,0.006742833450548479,0.000127828378797458
-20.435,0.007754390509228027,0.000469774174970586
-20.43,0.007080019136774893,0.0001278283787973025
-20.425,0.007080019136774893,0.0001278283787973025
-20.42,0.006405647764321758,0.0001278283787973025
-20.415,0.007754390509228334,0.0004697741749707415
-20.41,0.007080019136774893,0.0004697741749707415
-20.405,0.007417204823001613,0.0004697741749707415
-20.4,0.006742833450548632,0.000127828378797458
-20.395,0.007754390509228334,0.0004697741749707415
-20.39,0.007080019136774893,0.0004697741749707415
-20.385,0.007080019136774893,0.0004697741749707415
-20.38,0.006742833450548172,0.0001278283787973025
-20.375,0.008091576195455055,0.0004697741749707415
-20.37,0.007080019136774893,0.0001278283787973025
-20.365,0.007417204823001306,0.000469774174970586
-20.36,0.006742833450548172,0.0001278283787973025
-20.355,0.007754390509228334,0.0004697741749707415
-20.35,0.0070800191367752,0.0004697741749707415
-20.345,0.007417204823001613,0.0004697741749707415
-20.34,0.006742833450548172,0.0001278283787973025
-20.335,0.007754390509228334,0.0004697741749707415
-20.33,0.007417204823001613,0.0004697741749707415
-20.325,0.007417204823001613,0.0004697741749707415
-20.32,0.006742833450548172,0.0001278283787973025
-20.315,0.007754390509227874,0.000469774174970586
-20.31,0.007080019136775046,0.000127828378797458
-20.305,0.007417204823001613,0.0004697741749707415
-20.3,0.006742833450548172,0.0001278283787973025
-20.295,0.007754390509227874,0.000469774174970586
-20.29,0.007417204823001613,0.0004697741749707415
-20.285,0.007417204823001613,0.0001278283787973025
-20.28,0.006742833450548172,0.0001278283787973025
-20.275,0.00775439050922818,0.0004697741749707415
-20.27,0.007417204823001613,0.0004697741749707415
-20.265,0.007417204823001613,0.0004697741749707415
-20.26,0.006742833450548479,0.000127828378797458
-20.255,0.007754390509228334,0.0004697741749707415
-20.25,0.007080019136774893,0.0004697741749707415
-20.245,0.007080019136774893,0.0004697741749707415
-20.24,0.006742833450548632,0.000127828378797458
-20.235,0.007754390509228334,0.0004697741749707415
-20.23,0.007080019136774893,0.0001278283787973025
-20.225,0.00741720482300146,0.000469774174970586
-20.22,0.006742833450548172,0.0001278283787973025
-20.215,0.007754390509228334,0.0004697741749707415
-20.21,0.007417204823001613,0.0004697741749707415
-20.205,0.007417204823001306,0.000469774174970586
-20.2,0.006742833450548172,0.0001278283787973025
-20.195,0.007754390509228334,0.0004697741749707415
-20.19,0.0070800191367752,0.0004697741749707415
-20.185,0.007417204823001306,0.000469774174970586
-20.18,0.006742833450548172,0.0001278283787973025
-20.175,0.007754390509228334,0.0004697741749707415
-20.17,0.0070800191367752,0.0004697741749707415
-20.165,0.007417204823001613,0.0004697741749707415
-20.16,0.006742833450548172,0.0001278283787973025
-20.155,0.007754390509228334,0.0004697741749707415
-20.15,0.007080019136774893,0.0004697741749707415
-20.145,0.007080019136774893,0.0004697741749707415
-20.14,0.006742833450548172,0.0001278283787973025
-20.135,0.007754390509227874,0.0008117199711438694
-20.13,0.007080019136774893,0.0004697741749707415
-20.125,0.007080019136774893,0.0004697741749707415
-20.12,0.006742833450548172,0.0001278283787973025
-20.115,0.007754390509228027,0.0004697741749707415
-20.11,0.007080019136774893,0.0004697741749707415
-20.105,0.007417204823001613,0.0004697741749707415
-20.1,0.006742833450548479,0.000127828378797458
-20.095,0.007754390509228334,0.0004697741749707415
-20.09,0.007080019136774893,0.0004697741749707415
-20.085,0.007080019136774893,0.0004697741749707415
-20.08,0.006742833450548632,0.000127828378797458
-20.075,0.007754390509228334,0.0004697741749707415
-20.07,0.007080019136774893,0.0004697741749707415
-20.065,0.007080019136774893,0.0004697741749707415
-20.06,0.006742833450548632,0.000127828378797458
-20.055,0.007754390509228334,0.0004697741749707415
-20.05,0.007080019136774893,0.0004697741749707415
-20.045,0.007080019136774893,0.0004697741749707415
-20.04,0.006742833450548172,0.0001278283787973025
-20.035,0.008091576195455055,0.0008117199711441804
-20.03,0.007417204823001613,0.0004697741749707415
-20.025,0.007080019136774739,0.000469774174970586
-20.02,0.006742833450548172,0.0001278283787973025
-20.015,0.007754390509228334,0.0004697741749707415
-20.01,0.0070800191367752,0.0004697741749707415
-20.005,0.007417204823001613,0.0001278283787973025
-20,0.006742833450548172,0.0001278283787973025
-19.995,0.007754390509228334,0.0004697741749707415
-19.99,0.007417204823001613,0.0001278283787973025
-19.985,0.007417204823001613,0.0001278283787973025
-19.98,0.006742833450548172,0.0001278283787973025
-19.975,0.007754390509227874,0.000469774174970586
-19.97,0.007417204823001613,0.0004697741749707415
