-340,0
-376,0
-360,0
-360,0
-336,0
-312,0
-328,0
-332,0
-336,0
-336,0
-336,0
-320,0
-316,0
-340,0
-332,0
-348,0
-348,0
-332,0
-336,0
-344,0
-340,0
-328,0
-328,0
-336,0
-344,0
-344,0
-336,0
-328,0
-320,0
-336,0
-320,0
-360,0
-352,0
-348,0
-352,0
-348,0
-344,0
-344,0
-352,0
-344,0
-332,0
-340,0
-344,0
-332,0
-344,0
-352,0
-344,0
-340,0
-352,0
-340,0
-344,0
-348,0
-344,0
-356,0
-352,0
-348,0
-352,0
-352,0
-348,0
-348,0
-348,0
-356,0
-344,0
-344,0
-348,0
-340,0
-364,0
-348,0
-356,0
-356,0
-368,0
-352,0
-348,0
-344,0
-336,0
-356,0
-372,0
-348,0
-348,0
-356,0
-356,0
-344,0
-348,0
-372,0
-356,0
-372,0
-348,0
-344,0
-328,0
-348,0
-368,0
-368,0
-356,0
-364,0
-324,0
-340,0
-348,0
-348,0
-348,0
-360,0
-340,0
-352,0
-348,0
-340,0
-364,0
-364,0
-368,0
-356,0
-364,0
-352,0
-348,0
-348,0
-348,0
-344,0
-356,0
-372,0
-356,0
-360,0
-356,0
-372,0
-344,0
-360,0
-344,0
-352,0
-352,0
-348,0
-360,0
-364,0
-360,0
-344,0
-352,0
-364,0
-364,0
-356,0
-352,0
-348,0
-360,0
-352,0
-364,0
-352,0
-360,0
-360,0
-368,0
-360,0
-368,0
-372,0
-352,0
-356,0
-352,0
-364,0
-364,0
-352,0
-352,0
-348,0
-364,0
-356,0
-364,0
-364,0
-356,0
-352,0
-364,0
-368,0
-352,0
-356,0
-360,0
-352,0
-368,0
-364,0
-348,0
-352,0
-348,0
-352,0
-332,0
-360,0
-356,0
-364,0
-356,0
-372,0
-364,0
-368,0
-360,0
-372,0
-356,0
-348,0
-352,0
-340,0
-352,0
-364,0
-368,0
-356,0
-348,0
-356,0
-356,0
-372,0
-356,0
-368,0
-344,0
-352,0
-352,0
-364,0
-364,0
-352,0
-364,0
-372,0
-360,0
-364,0
-356,0
-352,0
-356,0
-360,0
-360,0
-352,0
-376,0
-364,0
-360,0
-352,0
-368,0
-372,0
-368,0
-360,0
-356,0
-360,0
-352,0
-368,0
-364,0
-348,0
-364,0
-364,0
-344,0
-364,0
-352,0
-360,0
-360,0
-340,0
-376,0
-356,0
-356,0
-360,0
-368,0
-352,0
-360,0
-356,0
-356,0
-344,0
-364,0
-352,0
-368,0
-372,0
-360,0
-372,0
-352,0
-372,0
-356,0
-348,0
-368,0
-380,0
-368,0
-360,0
-364,0
-352,0
-352,0
-360,0
-364,0
-364,0
-364,0
-356,0
-344,0
-344,0
-356,0
-376,0
-376,0
-356,0
-372,0
-352,0
-356,0
-348,0
-360,0
-356,0
-360,0
-364,0
-364,0
-356,0
-368,0
-356,0
-368,0
-368,0
-368,0
-372,0
-352,0
-364,0
-356,0
-356,0
-380,0
-336,0
-356,0
-360,0
-360,0
-376,0
-356,0
-372,0
-360,0
-352,0
-352,0
-348,0
-344,0
-356,0
-356,0
-360,0
-360,0
-368,0
-364,0
-344,0
-336,0
-368,0
-356,0
-380,0
-376,0
-360,0
-360,0
-344,0
-348,0
-356,0
-372,0
-360,0
-368,0
-356,0
-352,0
-364,0
-356,0
-368,0
-372,0
-360,0
-348,0
-348,0
-344,0
-364,0
-380,0
-380,0
-372,0
-356,0
-352,0
-364,0
-344,0
-372,0
-352,0
-360,0
-356,0
-344,0
-360,0
-356,0
-356,0
-368,0
-352,0
-372,0
-368,0
-368,0
-360,0
-348,0
-364,0
-364,0
-360,0
-360,0
-344,0
-348,0
-356,0
-352,0
-376,0
-372,0
-352,0
-352,0
-368,0
-356,0
-364,0
-380,0
-372,0
-364,0
-356,0
-348,0
-356,0
-356,0
-352,0
-352,0
-364,0
-364,0
-380,0
-356,0
-380,0
-360,0
-356,0
-360,0
-360,0
-360,0
-352,0
-356,0
-348,0
-356,0
-368,0
-364,0
-380,0
-360,0
-368,0
-360,0
-356,0
-364,0
-360,0
-368,0
-368,0
-364,0
-356,0
-356,0
-364,0
-356,0
-360,0
-356,0
-348,0
-368,0
-372,0
-368,0
-368,0
-356,0
-364,0
-360,0
-356,0
-344,0
-360,0
-372,0
-364,0
-360,0
-360,0
-364,0
-352,0
-352,0
-364,0
-360,0
-352,0
-356,0
-356,0
-368,0
-360,0
-356,0
-364,0
-356,0
-348,0
-352,0
-364,0
-368,0
-360,0
-364,0
-352,0
-344,0
-352,0
-356,0
-364,0
-352,0
-364,0
-380,0
-356,0
-368,0
-372,0
-360,0
-360,0
-368,0
-360,0
-348,0
-356,0
-348,0
-344,0
-348,0
-368,0
-360,0
-364,0
-372,0
-360,0
-348,0
-356,0
-364,0
-364,0
-356,0
-356,0
-344,0
-372,0
-348,0
-348,0
-356,0
-356,0
-364,0
-360,0
-352,0
-364,0
-364,0
-380,0
-340,0
-372,0
-364,0
-360,0
-352,0
-364,0
-344,0
-352,0
-352,0
-360,0
-372,0
-368,0
-348,0
-340,0
-352,0
-376,0
-348,0
-356,0
-356,0
-348,0
-356,0
-352,0
-360,0
-356,0
-372,0
-388,0
-360,0
-360,0
-356,0
-344,0
-368,0
-360,0
-364,0
-360,0
-352,0
-348,0
-364,0
-360,0
-364,0
-360,0
-352,0
-356,0
-356,0
-348,0
-368,0
-360,0
-348,0
-356,0
-360,0
-372,0
-360,0
-356,0
-348,0
-356,0
-356,0
-352,0
-368,0
-364,0
-356,0
-356,0
-376,0
-352,0
-360,0
-368,0
-356,0
-360,0
-348,0
-368,0
-368,0
-360,0
-356,0
-360,0
-364,0
-368,0
-356,0
-360,0
-364,0
-372,0
-364,0
-348,0
-356,0
-364,0
-344,0
-380,0
-348,0
-340,0
-340,0
-352,0
-352,0
-364,0
-372,0
-380,0
-356,0
-360,0
-352,0
-352,0
-360,0
-364,0
-364,0
-368,0
-360,0
-340,0
-364,0
-356,0
-364,0
-368,0
-376,0
-368,0
-348,0
-364,0
-360,0
-352,0
-356,0
-364,0
-376,0
-364,0
-364,0
-360,0
-356,0
-368,0
-356,0
-356,0
-356,0
-364,0
-356,0
-376,0
-368,0
-376,0
-356,0
-360,0
-352,0
-356,0
-364,0
-368,0
-348,0
-364,0
-368,0
-368,0
-364,0
-356,0
-364,0
-356,0
-348,0
-356,0
-352,0
-364,0
-352,0
-360,0
-356,0
-360,0
-380,0
-364,0
-360,0
-364,0
-360,0
-356,0
-352,0
-344,0
-360,0
-360,0
-364,0
-368,0
-376,0
-352,0
-360,0
-356,0
-356,0
-364,0
-368,0
-364,0
-356,0
-356,0
-348,0
-364,0
-364,0
-376,0
-348,0
-352,0
-364,0
-368,0
-364,0
-344,0
-348,0
-376,0
-356,0
-360,0
-348,0
-364,0
-376,0
-368,0
-360,0
-356,0
-348,0
-360,0
-360,0
-364,0
-356,0
-364,0
-368,0
-356,0
-352,0
-364,0
-364,0
-360,0
-340,0
-340,0
-364,0
-352,0
-356,0
-368,0
-372,0
-372,0
-364,0
-360,0
-356,0
-356,0
-368,0
-368,0
-360,0
-364,0
-336,0
-364,0
-356,0
-360,0
-360,0
-344,0
-344,0
-364,0
-348,0
-364,0
-372,0
-356,0
-372,0
-368,0
-368,0
-348,0
-360,0
-352,0
-360,0
-376,0
-364,0
-368,0
-344,0
-364,0
-348,0
-360,0
-364,0
-356,0
-372,0
-360,0
-356,0
-356,0
-364,0
-356,0
-368,0
-380,0
-348,0
-356,0
-360,0
-340,0
-356,0
-364,0
-364,0
-372,0
-360,0
-356,0
-352,0
-368,0
-360,0
-364,0
-348,0
-348,0
-384,0
-364,0
-356,0
-356,0
-352,0
-356,0
-360,0
-348,0
-356,0
-348,0
-356,0
-368,0
-368,0
-360,0
-368,0
-360,0
-344,0
-360,0
-348,0
-352,0
-364,0
-372,0
-364,0
-344,0
-340,0
-360,0
-348,0
-352,0
-348,0
-356,0
-368,0
-356,0
-356,0
-372,0
-368,0
-364,0
-364,0
-364,0
-356,0
-364,0
-356,0
-360,0
-348,0
-344,0
-372,0
-360,0
-356,0
-360,0
-356,0
-356,0
-368,0
-360,0
-348,0
-352,0
-340,0
-352,0
-364,0
-364,0
-356,0
-364,0
-348,0
-348,0
-348,0
-368,0
-380,0
-364,0
-368,0
-364,0
