#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B278C5
#Date Time: 2025-03-28 12:50:22.158
#Sample rate: 1042Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Falling Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 10 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 500 mV
#Offset: 500 mV
#Symmetry: 1 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-3.083481410825335,0.008091576195455055,0.0001278283787973025
-3.082521720825336,0.007417204823001613,0.0001278283787973025
-3.081562030825336,0.007080019136774893,0.0001278283787973025
-3.080602340825336,0.007754390509228334,0.0004697741749707415
-3.079642650825336,-0.002023994391346561,0.0001278283787973025
-3.078682960825335,0.007417204823001613,0.0001278283787973025
-3.077723270825336,0.007417204823001613,0.0001278283787973025
-3.076763580825336,0.007080019136774893,-0.0002141174173761364
-3.075803890825336,0.007080019136774893,-0.0002141174173761364
-3.074844200825336,0.006742833450548172,-0.0002141174173761364
-3.073884510825335,0.006742833450548172,-0.0002141174173761364
-3.072924820825336,0.006742833450548172,-0.0002141174173761364
-3.071965130825336,0.007080019136774893,-0.0002141174173761364
-3.071005440825336,0.008091576195455055,0.0001278283787973025
-3.070045750825336,0.008428761881681774,0.0004697741749707415
-3.069086060825335,0.008428761881681774,0.0004697741749707415
-3.068126370825336,0.008428761881681774,0.0004697741749707415
-3.067166680825336,0.008091576195455055,0.0004697741749707415
-3.066206990825336,0.008091576195455055,0.0004697741749707415
-3.065247300825336,0.008091576195455055,0.0001278283787973025
-3.064287610825335,0.007417204823001613,0.0001278283787973025
-3.063327920825336,0.007080019136774893,0.0001278283787973025
-3.062368230825335,0.007080019136774893,0.0001278283787973025
-3.061408540825336,0.007417204823001613,0.0001278283787973025
-3.060448850825336,0.008091576195455055,0.0001278283787973025
-3.059489160825335,0.008091576195455055,0.0001278283787973025
-3.058529470825336,0.007417204823001613,0.0001278283787973025
-3.057569780825335,0.007080019136774893,0.0001278283787973025
-3.056610090825336,0.006742833450548172,0.0001278283787973025
-3.055650400825336,-0.003372737136253443,-0.0002141174173761364
-3.054690710825335,0.006742833450548172,-0.0002141174173761364
-3.053731020825336,0.006742833450548172,-0.0002141174173761364
-3.052771330825335,0.006742833450548172,-0.0002141174173761364
-3.051811640825336,0.007080019136774893,-0.0002141174173761364
-3.050851950825336,0.008091576195455055,0.0001278283787973025
-3.049892260825336,0.008428761881681774,0.0004697741749707415
-3.048932570825336,0.008765947567908496,0.0004697741749707415
-3.047972880825335,0.008428761881681774,0.0004697741749707415
-3.047013190825336,0.008091576195455055,0.0004697741749707415
-3.046053500825336,0.008091576195455055,0.0004697741749707415
-3.045093810825336,0.007754390509228334,0.0001278283787973025
-3.044134120825336,0.007417204823001613,0.0001278283787973025
-3.043174430825335,0.007417204823001613,0.0001278283787973025
-3.042214740825336,0.007080019136774893,0.0001278283787973025
-3.041255050825336,0.007754390509228334,0.0001278283787973025
-3.040295360825336,0.007754390509228334,0.0004697741749707415
-3.039335670825336,0.007754390509228334,0.0004697741749707415
-3.038375980825335,0.007417204823001613,0.0001278283787973025
-3.037416290825336,0.007417204823001613,0.0001278283787973025
-3.036456600825336,0.007417204823001613,0.0001278283787973025
-3.035496910825336,0.006742833450548172,-0.0002141174173761364
-3.034537220825336,0.006742833450548172,-0.0002141174173761364
-3.033577530825335,0.006742833450548172,-0.0002141174173761364
-3.032617840825336,0.007080019136774893,-0.0002141174173761364
-3.031658150825336,-0.002698365763800002,-0.0002141174173761364
-3.030698460825336,0.008428761881681774,0.0004697741749707415
-3.029738770825336,0.008428761881681774,0.0004697741749707415
-3.028779080825335,0.008428761881681774,0.0004697741749707415
-3.027819390825336,0.008091576195455055,0.0004697741749707415
-3.026859700825336,0.008091576195455055,0.0004697741749707415
-3.025900010825336,0.008091576195455055,0.0001278283787973025
-3.024940320825336,0.007754390509228334,0.0001278283787973025
-3.023980630825335,0.007417204823001613,0.0001278283787973025
-3.023020940825336,0.007080019136774893,0.0001278283787973025
-3.022061250825335,0.007080019136774893,0.0001278283787973025
-3.021101560825336,0.007754390509228334,0.0001278283787973025
-3.020141870825336,0.008091576195455055,0.0001278283787973025
-3.019182180825335,0.008091576195455055,0.0001278283787973025
-3.018222490825336,0.007754390509228334,0.0001278283787973025
-3.017262800825335,0.007080019136774893,0.0001278283787973025
-3.016303110825336,0.007080019136774893,0.0001278283787973025
-3.015343420825336,0.006742833450548172,-0.0002141174173761364
-3.014383730825335,0.007080019136774893,-0.0002141174173761364
-3.013424040825336,0.006742833450548172,-0.0002141174173761364
-3.012464350825335,0.006742833450548172,-0.0002141174173761364
-3.011504660825336,0.007417204823001613,0.0001278283787973025
-3.010544970825336,0.008091576195455055,0.0004697741749707415
-3.009585280825336,0.008428761881681622,0.0004697741749707415
-3.008625590825336,0.008765947567908496,0.0004697741749707415
-3.007665900825335,-0.001686808705119841,0.0001278283787973025
-3.006706210825336,0.008091576195455055,0.0001278283787973025
-3.005746520825336,0.008091576195455055,0.0001278283787973025
-3.004786830825336,0.007417204823001613,0.0001278283787973025
-3.003827140825336,0.007417204823001613,0.0001278283787973025
-3.002867450825335,0.007754390509228334,0.0004697741749707415
-3.001907760825336,0.007417204823001613,0.0001278283787973025
