

Time (s),Channel 1 (V),Channel 2 (V)
-0.003189375,0.9970571938984263,0.003547286340531692
-0.003188125,0.9967200082121995,0.003205340544358253
-0.003186875,0.9970571938984258,0.003205340544357786
-0.003185625,0.9960456368397461,0.002179503155837936
-0.003184375,0.9977315652708797,0.001153665767317619
-0.003183125,0.9967200082121995,0.001837557359664497
-0.003181875,0.9977315652708797,0.001837557359664497
-0.003180625,0.9984059366433329,0.003205340544357631
-0.003179375,0.9980687509571065,0.002521448952011375
-0.003178125,0.9967200082121995,0.003205340544358253
-0.003176875,0.9967200082121995,0.003205340544358253
-0.003175625,0.9970571938984264,0.001495611563491525
-0.003174375,0.997394379584653,0.002521448952011375
-0.003173125,0.9980687509571065,0.002521448952011375
-0.003171875,0.9967200082121995,0.002179503155837936
-0.003170625,0.997394379584653,0.001495611563491058
-0.003169375,0.997394379584653,0.002179503155837625
-0.003168125,0.9987431223295599,0.001153665767317619
-0.003166875,0.9977315652708801,0.002179503155837936
-0.003165625,0.9987431223295599,0.002179503155837936
-0.003164375,0.9970571938984262,0.00217950315583778
-0.003163125,0.9967200082121995,0.001837557359664497
-0.003161875,0.9970571938984263,0.002179503155837936
-0.003160625,0.998068750957106,0.001495611563491369
-0.003159375,0.9984059366433332,0.001837557359664497
-0.003158125,0.9973943795846535,0.001495611563491214
-0.003156875,0.9977315652708797,0.001837557359664497
-0.003155625,0.9990803080157863,0.001837557359664653
-0.003154375,0.9984059366433332,0.002179503155837936
-0.003153125,0.9980687509571065,0.001837557359664497
-0.003151875,0.9967200082121995,0.001837557359664497
-0.003150625,0.9980687509571065,0.002179503155837936
-0.003149375,0.9984059366433331,0.002179503155837936
-0.003148125,0.9980687509571065,0.002179503155837936
-0.003146875,0.9994174937020127,0.002179503155837936
-0.003145625,0.9987431223295599,0.001495611563491058
-0.003144375,0.9997546793882393,0.001837557359664653
-0.003143125,0.9980687509571065,0.002179503155837936
-0.003141875,0.997394379584653,0.001153665767317619
-0.003140625,0.9970571938984263,0.0001278283787973025
-0.003139375,0.9963828225259729,0.001495611563491058
-0.003138125,0.9984059366433323,0.001495611563491058
-0.003136875,0.9977315652708797,0.0008117199711441804
-0.003135625,0.999080308015786,0.001495611563490903
-0.003134375,0.9977315652708797,0.001153665767317619
