#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B278C5
#Date Time: 2025-03-28 12:11:19.820
#Sample rate: 2e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Falling Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 500 mV
#Offset: 500 mV
#Symmetry: 1 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.0001174999999999998,-0.002361180077573282,0.0001278283787973025
-0.0001169999999999997,-0.001686808705119687,-0.0005560632135489533
-0.0001165000000000001,-0.001349623018893274,0.0008117199711435585
-0.000116,-0.0006752516464399859,0.0004697741749708969
-0.0001154999999999999,-0.003372737136253443,-0.0008980090097230142
-0.0001149999999999999,-0.002023994391346561,0.001153665767317619
-0.0001144999999999998,-0.0010124373326664,0.002179503155837936
-0.0001139999999999997,-0.003035551450026263,0.001495611563490592
-0.0001134999999999997,-0.002023994391346101,0.000469774174970586
-0.000113,-0.00101243733266686,0.000127828378797458
-0.0001125,-0.002361180077573282,-0.0002141174173761364
-0.0001119999999999999,-0.0006752516464396792,0.0001278283787973025
-0.0001114999999999998,-0.00134962301889312,0.0001278283787973025
-0.0001109999999999998,-0.00134962301889312,0.0004697741749707415
-0.0001104999999999997,-0.0003380659602138787,0.0008117199711441804
-0.0001100000000000001,-0.002361180077572362,0.0008117199711441804
-0.0001095,-0.002023994391346715,0.0004697741749708969
-0.0001089999999999999,-0.002023994391346561,0.001495611563491058
-0.0001084999999999999,-0.002698365763800002,0.001153665767317619
-0.0001079999999999998,-0.002698365763800002,0.0001278283787973025
-0.0001074999999999997,-0.003035551450026416,-0.0008980090097228588
-0.0001069999999999997,-0.002361180077573128,-0.0005560632135492644
-0.0001065,-0.002023994391346715,0.0001278283787969916
-0.000106,-0.002361180077573128,0.0001278283787973025
-0.0001054999999999999,-0.003035551450026723,0.0008117199711441804
-0.0001049999999999998,-0.0010124373326664,-0.0002141174173761364
-0.0001044999999999998,-0.001686808705119841,-0.001239954805896453
-0.0001039999999999997,-0.003035551450027336,-0.0002141174173756699
-0.0001034999999999996,-0.004384294194933298,0.0008117199711438694
-0.000103,-0.00370992282248047,0.0001278283787976135
-0.0001024999999999999,-0.002023994391346561,0.001153665767317619
-0.0001019999999999999,-0.00134962301889312,-0.0005560632135495754
-0.0001014999999999998,-0.002023994391346561,0.0008117199711441804
-0.0001009999999999997,-0.001686808705120147,0.0008117199711444913
-0.0001004999999999997,-0.002361180077573128,0.001495611563490436
-0.0001,-0.002023994391346715,0.0001278283787979244
-9.949999999999998e-05,-0.003035551450026263,0.0008117199711438694
-9.899999999999991e-05,-0.0010124373326664,0.0008117199711441804
-9.849999999999985e-05,-0.002361180077573282,0.0008117199711441804
-9.799999999999978e-05,-0.002023994391346561,0.0008117199711441804
-9.749999999999971e-05,-0.002023994391346715,0.0001278283787976135
-9.699999999999965e-05,-0.002361180077572055,0.0008117199711444913
-9.650000000000001e-05,0.0003363054122392556,0.001495611563490747
-9.599999999999995e-05,0.0003363054122404823,0.0008117199711441804
-9.549999999999988e-05,-0.0006752516464396792,0.0001278283787973025
-9.499999999999982e-05,-0.0010124373326664,0.0004697741749707415
-9.449999999999975e-05,-0.0003380659602129587,0.0001278283787973025
-9.399999999999968e-05,-0.001686808705119841,-0.0002141174173758254
-9.350000000000005e-05,-0.001686808705119841,0.0004697741749704305
-9.299999999999998e-05,-0.002698365763799542,0.001153665767317308
-9.249999999999992e-05,-0.003035551450026723,0.0001278283787973025
-9.199999999999985e-05,-0.001686808705119841,-0.001239954805896453
-9.149999999999978e-05,-0.004047108508706885,-0.0005560632135495754
-9.099999999999972e-05,-0.002361180077573128,-0.0002141174173762919
-9.049999999999965e-05,-0.002023994391346408,-0.0005560632135492644
-9.000000000000002e-05,-0.001686808705119994,0.0001278283787969916
-8.949999999999995e-05,-0.00134962301889312,0.0004697741749707415
-8.899999999999989e-05,-0.001686808705119841,0.0008117199711441804
-8.849999999999982e-05,-0.001686808705119841,0.0001278283787973025
-8.799999999999975e-05,-0.003372737136253443,0.0001278283787973025
-8.749999999999969e-05,-0.002361180077572821,0.0008117199711440249
-8.700000000000005e-05,-0.00134962301889358,0.0004697741749708969
-8.649999999999999e-05,-0.001686808705119687,0.0008117199711440249
-8.599999999999992e-05,-0.001686808705119841,-0.0002141174173761364
-8.549999999999986e-05,-0.002023994391346561,0.0001278283787973025
-8.499999999999979e-05,-0.0006752516464396792,0.0008117199711441804
-8.449999999999972e-05,-0.00134962301889358,0.000127828378797458
-8.399999999999966e-05,-0.002361180077573128,0.0004697741749704305
-8.350000000000002e-05,-0.002023994391346715,-0.0002141174173758255
-8.299999999999996e-05,-0.002023994391346561,-0.0005560632135495754
-8.249999999999989e-05,-0.002361180077573282,-0.0002141174173761364
-8.199999999999982e-05,-0.002698365763800002,0.0001278283787973025
-8.149999999999976e-05,-0.003035551450026723,0.0008117199711441804
-8.099999999999969e-05,-0.002023994391346868,0.001495611563490436
-8.050000000000006e-05,-0.002698365763799696,0.0001278283787979244
-7.999999999999999e-05,-0.001686808705120301,-0.0002141174173759809
-7.949999999999993e-05,0.0003363054122404823,0.0001278283787973025
-7.899999999999986e-05,-0.00134962301889312,-0.0008980090097230142
