#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B278C5
#Date Time: 2025-03-28 13:02:50.228
#Sample rate: 4e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Falling Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 10 mV/div Offset: -28 mV Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 500 mV
#Offset: 500 mV
#Symmetry: 1 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.0005418928571428571,0.0003486229599497098,0.0004697741749707415
-0.0005416428571428571,-0.001000119784957629,0.0001278283787973025
-0.0005413928571428573,-0.002011676843636874,0.0001278283787973025
-0.0005411428571428572,-0.001000119784957629,0.001153665767317153
-0.0005408928571428572,-0.001674491157410612,0.0004697741749707415
-0.0005406428571428572,-0.003360419588544217,0.0008117199711441804
-0.0005403928571428571,-0.002348862529864052,-0.0005560632135495754
-0.0005401428571428571,-0.001337305471184351,0.0008117199711440249
-0.0005398928571428571,-0.002348862529864359,0.0004697741749708969
-0.0005396428571428572,-0.003023233902317189,0.0008117199711440249
-0.0005393928571428572,-0.002686048216090774,0.0004697741749707415
-0.0005391428571428572,0.0006858086461764314,0.001153665767317619
-0.0005388928571428571,0.0003486229599497098,0.0008117199711441804
-0.0005386428571428571,-0.001337305471183891,0.001495611563491058
-0.0005383928571428571,-0.002348862529863899,0.001153665767317619
-0.0005381428571428573,-0.002011676843637488,0.001153665767317619
-0.0005378928571428572,-0.003023233902317035,0.0001278283787977689
-0.0005376428571428572,-0.003360419588544217,-0.0002141174173761364
-0.0005373928571428572,-0.002686048216090774,0.0008117199711441804
-0.0005371428571428571,-0.002348862529864052,0.0001278283787973025
-0.0005368928571428571,-0.001674491157410306,-0.0005560632135491088
-0.0005366428571428571,-0.001000119784957629,0.0004697741749707415
-0.0005363928571428572,-0.002011676843636874,0.0004697741749707415
-0.0005361428571428572,-0.001337305471184198,-0.0008980090097223923
-0.0005358928571428572,-0.004371976647224378,0.0001278283787973025
-0.0005356428571428571,-0.003697605274770935,0.0004697741749707415
-0.0005353928571428571,-0.002686048216090774,0.0008117199711441804
-0.0005351428571428571,-0.00336041958854437,0.001153665767317619
-0.000534892857142857,-0.003697605274770781,0.001153665767317308
-0.0005346428571428572,-0.00336041958854437,0.0004697741749710525
-0.0005343928571428572,-0.004034790960997653,0.0004697741749707415
-0.0005341428571428572,-0.003023233902317495,0.0004697741749707415
-0.0005338928571428571,0.0003486229599497098,0.002179503155837936
-0.0005336428571428571,0.000685808646175818,0.001837557359664653
-0.0005333928571428571,-0.000662934098731218,0.002179503155837469
-0.0005331428571428572,-0.002348862529863285,0.001153665767318086
-0.0005328928571428572,-0.002348862529864052,0.0008117199711443359
-0.0005326428571428572,-0.003023233902317495,0.0004697741749707415
-0.0005323928571428571,-0.003023233902317495,0.0008117199711441804
-0.0005321428571428571,-0.001674491157410612,0.0008117199711441804
-0.0005318928571428571,-0.001674491157410459,0.000469774174970586
-0.000531642857142857,-0.001337305471183431,0.0001278283787969915
-0.0005313928571428572,-0.0003257484125041897,-0.0005560632135492644
-0.0005311428571428572,-0.001674491157410612,0.0001278283787973025
-0.0005308928571428572,-0.003360419588544217,0.0004697741749707415
-0.0005306428571428571,-0.003023233902317495,0.0001278283787973025
-0.0005303928571428571,-0.003697605274770935,-0.0002141174173761364
-0.0005301428571428571,-0.003023233902316882,0.000127828378797147
-0.0005298928571428572,-0.001674491157411226,-0.0002141174173759809
-0.0005296428571428572,-0.001337305471184044,0.000127828378797147
-0.0005293928571428572,-0.002686048216090774,0.0001278283787973025
-0.0005291428571428571,-0.003023233902317495,0.0004697741749707415
-0.0005288928571428571,-0.003360419588544217,0.0001278283787973025
-0.0005286428571428571,-0.003023233902317649,-0.0002141174173755144
-0.000528392857142857,-0.00336041958854391,0.001153665767317464
-0.0005281428571428572,-0.00268604821609108,0.0008117199711443359
-0.0005278928571428572,-0.0006629340987304513,0.001837557359664497
-0.0005276428571428572,0.0003486229599497098,0.001153665767317619
-0.0005273928571428571,-0.002011676843637334,0.001153665767317619
-0.0005271428571428571,-0.002348862529864052,0.0008117199711441804
-0.0005268928571428571,-0.002348862529864052,0.0008117199711441804
-0.0005266428571428573,-0.002348862529864052,0.0008117199711441804
-0.0005263928571428572,-0.00268604821609062,0.0008117199711441804
-0.0005261428571428572,-0.003360419588544217,0.001837557359664497
-0.0005258928571428572,-0.003697605274770935,0.0008117199711441804
-0.0005256428571428571,-0.003360419588544217,0.0008117199711441804
-0.0005253928571428571,-0.002011676843637334,0.0008117199711444913
-0.0005251428571428571,-0.002011676843637334,0.001495611563490281
-0.0005248928571428572,-0.002011676843637334,-0.0002141174173753589
-0.0005246428571428572,-0.002686048216090774,0.0001278283787973025
-0.0005243928571428572,-0.002686048216090774,0.0008117199711441804
-0.0005241428571428571,-0.003360419588544217,0.001837557359664497
-0.0005238928571428571,-0.001000119784957169,0.0004697741749707415
-0.0005236428571428571,1.143727372268508e-05,0.0004697741749707415
-0.0005233928571428573,-0.0006629340987301446,0.0004697741749707415
-0.0005231428571428572,-0.001000119784957016,-0.0002141174173758255
-0.0005228928571428572,-0.002011676843637334,0.0001278283787973025
-0.0005226428571428572,-0.001337305471183891,0.0001278283787973025
-0.0005223928571428571,-0.002686048216090774,-0.0002141174173761364
